Year,State Coverage,Region,Quantity,Total Value
2012,Vermont,Northeast,9770000.0,88500000.0
2012,Virginia,South,50450000.0,734700000.0
2012,Washington,West,43800000.0,403000000.0
2012,West Virginia,South,16278000.0,156890000.0
2012,Wisconsin,Midwest,50500000.0,277000000.0
2012,Wyoming,West,23600000.0,151300000.0
2013,Alabama,South,43510000.0,382700000.0
2013,Alaska,West,11052000.0,79400000.0
2013,Arizona,West,43700000.0,378100000.0
2013,Arkansas,South,33130000.0,265500000.0
2013,California,West,119300000.0,1261000000.0
2013,Colorado,West,43100000.0,309900000.0
2013,Connecticut,Northeast,13840000.0,176200000.0
2013,Delaware,South,1600000.0,12600000.0
2013,Florida,South,69700000.0,768000000.0
2013,Georgia,South,44790000.0,516000000.0
2013,Hawaii,West,6472000.0,109300000.0
2013,Idaho,West,15310000.0,93300000.0
2013,Illinois,Midwest,64100000.0,598000000.0
2013,Indiana,Midwest,59300000.0,437000000.0
2013,Iowa,Midwest,45600000.0,384900000.0
2013,Kansas,Midwest,24150000.0,180000000.0
2013,Kentucky,South,57050000.0,496700000.0
2013,Louisiana,South,18400000.0,188000000.0
2013,Maine,Northeast,10930000.0,81200000.0
2013,Maryland,South,26640000.0,265900000.0
2013,Massachusetts,Northeast,21900000.0,237000000.0
2013,Michigan,Midwest,63200000.0,375000000.0
2013,Minnesota,Midwest,49390000.0,286100000.0
2013,Mississippi,South,12220000.0,128600000.0
2013,Missouri,Midwest,79700000.0,604200000.0
2013,Montana,West,15880000.0,125800000.0
2013,Nebraska,Midwest,19260000.0,162400000.0
2013,Nevada,West,20540000.0,162700000.0
2013,New Hampshire,Northeast,11140000.0,90400000.0
2013,New Jersey,Northeast,28200000.0,238000000.0
2013,New Mexico,West,14260000.0,129800000.0
2013,New York,Northeast,64600000.0,608000000.0
2013,North Carolina,South,53990000.0,764900000.0
2013,North Dakota,Midwest,26898000.0,198700000.0
2013,Ohio,Midwest,81800000.0,658000000.0
2013,Oklahoma,South,50200000.0,375100000.0
2013,Oregon,West,27700000.0,218700000.0
2013,Pennsylvania,Northeast,90900000.0,986800000.0
2013,Rhode Island,Northeast,4050000.0,47600000.0
2013,South Carolina,South,26500000.0,244200000.0
2013,South Dakota,Midwest,18100000.0,97700000.0
2013,Tennessee,South,43160000.0,512300000.0
2013,Texas,South,207300000.0,1685000000.0
2013,Utah,West,32040000.0,237100000.0
2013,Vermont,Northeast,10010000.0,87000000.0
2013,Virginia,South,61420000.0,894000000.0
2013,Washington,West,45300000.0,418000000.0
2013,West Virginia,South,15287000.0,160130000.0
2013,Wisconsin,Midwest,45200000.0,259000000.0
2013,Wyoming,West,21340000.0,137000000.0
2014,Alabama,South,44420000.0,420800000.0
2014,Alaska,West,9319000.0,75600000.0
2014,Arizona,West,44790000.0,377700000.0
2014,Arkansas,South,34080000.0,281800000.0
2014,California,West,122600000.0,1330000000.0
2014,Colorado,West,48600000.0,357000000.0
2014,Connecticut,Northeast,14580000.0,199300000.0
2014,Delaware,South,1500000.0,15100000.0
2014,Florida,South,74900000.0,836000000.0
2014,Georgia,South,48690000.0,576000000.0
2014,Hawaii,West,5392000.0,103530000.0
2014,Idaho,West,18210000.0,110900000.0
2014,Illinois,Midwest,70700000.0,648000000.0
2014,Indiana,Midwest,62000000.0,474000000.0
2014,Iowa,Midwest,46900000.0,412700000.0
2014,Kansas,Midwest,24870000.0,186600000.0
2014,Kentucky,South,61210000.0,507500000.0
2014,Louisiana,South,17800000.0,220000000.0
2014,Maine,Northeast,10890000.0,84700000.0
2014,Maryland,South,28800000.0,313600000.0
2014,Massachusetts,Northeast,21600000.0,235200000.0
2014,Michigan,Midwest,66700000.0,413000000.0
2014,Minnesota,Midwest,50820000.0,294000000.0
2014,Mississippi,South,12870000.0,143600000.0
2014,Missouri,Midwest,80400000.0,624500000.0
2014,Montana,West,13810000.0,115700000.0
2014,Nebraska,Midwest,19640000.0,178700000.0
2014,Nevada,West,22310000.0,165400000.0
2014,New Hampshire,Northeast,11540000.0,98400000.0
2014,New Jersey,Northeast,29000000.0,247300000.0
2014,New Mexico,West,12880000.0,125900000.0
2014,New York,Northeast,65600000.0,670000000.0
2014,North Carolina,South,53550000.0,775500000.0
2014,North Dakota,Midwest,21730000.0,159000000.0
2014,Ohio,Midwest,84000000.0,705000000.0
2014,Oklahoma,South,50800000.0,407300000.0
2014,Oregon,West,28300000.0,227000000.0
2014,Pennsylvania,Northeast,93430000.0,1105100000.0
2014,Rhode Island,Northeast,4820000.0,54300000.0
2014,South Carolina,South,28370000.0,260800000.0
2014,South Dakota,Midwest,18800000.0,111100000.0
2014,Tennessee,South,43890000.0,523000000.0
2014,Texas,South,224100000.0,1993000000.0
2014,Utah,West,33390000.0,251400000.0
2014,Vermont,Northeast,9870000.0,84100000.0
2014,Virginia,South,51310000.0,766400000.0
2014,Washington,West,45600000.0,413000000.0
2014,West Virginia,South,15518000.0,173240000.0
2014,Wisconsin,Midwest,47800000.0,303000000.0
2014,Wyoming,West,25000000.0,166000000.0
2015,Alabama,South,44910000.0,433300000.0
2015,Alaska,West,10060000.0,91100000.0
2015,Arizona,West,49800000.0,455200000.0
2015,Arkansas,South,35310000.0,302000000.0
2015,California,West,133600000.0,1420000000.0
2015,Colorado,West,48500000.0,391000000.0
2015,Connecticut,Northeast,14480000.0,190600000.0
2015,Delaware,South,2370000.0,19800000.0
2015,Florida,South,86300000.0,983000000.0
2015,Georgia,South,53480000.0,678600000.0
2015,Hawaii,West,5609000.0,111300000.0
2015,Idaho,West,19290000.0,117400000.0
2015,Illinois,Midwest,76500000.0,722000000.0
2015,Indiana,Midwest,66800000.0,516000000.0
2015,Iowa,Midwest,49700000.0,481000000.0
2015,Kansas,Midwest,26700000.0,217100000.0
2015,Kentucky,South,64640000.0,554500000.0
2015,Louisiana,South,16300000.0,185000000.0
2015,Maine,Northeast,11700000.0,92300000.0
2015,Maryland,South,30080000.0,338600000.0
2015,Massachusetts,Northeast,22200000.0,251200000.0
2015,Michigan,Midwest,71600000.0,454000000.0
2015,Minnesota,Midwest,57080000.0,336800000.0
2015,Mississippi,South,11850000.0,134100000.0
2015,Missouri,Midwest,80690000.0,598700000.0
2015,Montana,West,14920000.0,120500000.0
2015,Nebraska,Midwest,19730000.0,176100000.0
2015,Nevada,West,24170000.0,171500000.0
2015,New Hampshire,Northeast,11780000.0,103700000.0
2015,New Jersey,Northeast,29600000.0,255600000.0
2015,New Mexico,West,13840000.0,124100000.0
2015,New York,Northeast,70600000.0,767000000.0
2015,North Carolina,South,58160000.0,839400000.0
2015,North Dakota,Midwest,19188000.0,124650000.0
2015,Ohio,Midwest,91300000.0,794000000.0
2015,Oklahoma,South,49200000.0,428300000.0
2015,Oregon,West,30500000.0,240000000.0
2015,Pennsylvania,Northeast,98610000.0,1201000000.0
2015,Rhode Island,Northeast,4480000.0,52300000.0
2015,South Carolina,South,32260000.0,319300000.0
2015,South Dakota,Midwest,17780000.0,102600000.0
2015,Tennessee,South,46820000.0,538900000.0
2015,Texas,South,237500000.0,2343000000.0
2015,Utah,West,36930000.0,272900000.0
2015,Vermont,Northeast,9790000.0,85200000.0
2015,Virginia,South,56140000.0,841300000.0
2015,Washington,West,47600000.0,475000000.0
2015,West Virginia,South,15583000.0,170950000.0
2015,Wisconsin,Midwest,50700000.0,379000000.0
2015,Wyoming,West,33300000.0,186800000.0
2016,Alabama,South,48800000.0,480300000.0
2016,Alaska,West,9430000.0,89800000.0
2016,Arizona,West,49610000.0,460000000.0
2016,Arkansas,South,36910000.0,330800000.0
2016,California,West,132600000.0,1458000000.0
2016,Colorado,West,50300000.0,431000000.0
2016,Connecticut,Northeast,14810000.0,197800000.0
2016,Delaware,South,2810000.0,25600000.0
2016,Florida,South,93700000.0,1139000000.0
2016,Georgia,South,59140000.0,822600000.0
2016,Hawaii,West,5617000.0,112720000.0
2016,Idaho,West,19740000.0,120000000.0
2016,Illinois,Midwest,70800000.0,670000000.0
2016,Indiana,Midwest,64900000.0,523000000.0
2016,Iowa,Midwest,51700000.0,512000000.0
2016,Kansas,Midwest,27100000.0,204200000.0
2016,Kentucky,South,58510000.0,493700000.0
2016,Louisiana,South,17500000.0,201000000.0
2016,Maine,Northeast,12600000.0,99500000.0
2016,Maryland,South,29480000.0,350800000.0
2016,Massachusetts,Northeast,22430000.0,263600000.0
2016,Michigan,Midwest,79300000.0,493000000.0
2016,Minnesota,Midwest,54040000.0,320300000.0
2016,Mississippi,South,12470000.0,149100000.0
2016,Missouri,Midwest,81830000.0,628500000.0
2016,Montana,West,14200000.0,116700000.0
2016,Nebraska,Midwest,19580000.0,180200000.0
2016,Nevada,West,27120000.0,185800000.0
2016,New Hampshire,Northeast,12690000.0,113700000.0
2016,New Jersey,Northeast,29000000.0,262000000.0
2016,New Mexico,West,14090000.0,127000000.0
2016,New York,Northeast,68400000.0,779000000.0
2016,North Carolina,South,66080000.0,1013300000.0
2016,North Dakota,Midwest,13834000.0,98240000.0
2016,Ohio,Midwest,94400000.0,894000000.0
2016,Oklahoma,South,47400000.0,427200000.0
2016,Oregon,West,32700000.0,259000000.0
2016,Pennsylvania,Northeast,95540000.0,1244100000.0
2016,Rhode Island,Northeast,4420000.0,51400000.0
2016,South Carolina,South,36630000.0,382700000.0
2016,South Dakota,Midwest,17050000.0,99000000.0
2016,Tennessee,South,51150000.0,607500000.0
2016,Texas,South,242800000.0,2456000000.0
2016,Utah,West,39480000.0,294400000.0
2016,Vermont,Northeast,10190000.0,85500000.0
2016,Virginia,South,58220000.0,915200000.0
2016,Washington,West,50900000.0,549000000.0
2016,West Virginia,South,14856000.0,165720000.0
2016,Wisconsin,Midwest,51800000.0,383000000.0
2016,Wyoming,West,18860000.0,127100000.0
2017,Alabama,South,50600000.0,518000000.0
2017,Alaska,West,6290000.0,67200000.0
2017,Arizona,West,51910000.0,490400000.0
2017,Arkansas,South,38840000.0,368200000.0
2017,California,West,139700000.0,1660000000.0
2017,Colorado,West,49800000.0,435000000.0
2017,Connecticut,Northeast,14640000.0,199900000.0
2017,Delaware,South,2560000.0,21800000.0
2017,Florida,South,94900000.0,1165000000.0
2017,Georgia,South,58830000.0,866700000.0
2017,Hawaii,West,5243000.0,116340000.0
2017,Idaho,West,20460000.0,126500000.0
2017,Illinois,Midwest,71000000.0,669000000.0
2017,Indiana,Midwest,66200000.0,553000000.0
2017,Iowa,Midwest,52500000.0,545000000.0
2017,Kansas,Midwest,26100000.0,199500000.0
2017,Kentucky,South,58550000.0,509100000.0
2017,Louisiana,South,15200000.0,170000000.0
2017,Maine,Northeast,12400000.0,97200000.0
2017,Maryland,South,32050000.0,391300000.0
2017,Massachusetts,Northeast,22370000.0,267600000.0
2017,Michigan,Midwest,76600000.0,499000000.0
2017,Minnesota,Midwest,50120000.0,307900000.0
2017,Mississippi,South,13190000.0,153800000.0
2017,Missouri,Midwest,84400000.0,644200000.0
2017,Montana,West,13190000.0,109100000.0
2017,Nebraska,Midwest,18860000.0,181000000.0
2017,Nevada,West,32300000.0,224500000.0
2017,New Hampshire,Northeast,12620000.0,112700000.0
2017,New Jersey,Northeast,31000000.0,302000000.0
2017,New Mexico,West,13810000.0,130500000.0
2017,New York,Northeast,67000000.0,786000000.0
2017,North Carolina,South,64480000.0,1001300000.0
2017,North Dakota,Midwest,13127000.0,95650000.0
2017,Ohio,Midwest,93400000.0,958000000.0
2017,Oklahoma,South,44940000.0,425300000.0
2017,Oregon,West,34900000.0,298000000.0
2017,Pennsylvania,Northeast,98370000.0,1292600000.0
2017,Rhode Island,Northeast,4720000.0,54900000.0
2017,South Carolina,South,37470000.0,418100000.0
2017,South Dakota,Midwest,17340000.0,99400000.0
2017,Tennessee,South,53340000.0,652900000.0
2017,Texas,South,247200000.0,2683000000.0
2017,Utah,West,42170000.0,324600000.0
2017,Vermont,Northeast,10270000.0,88000000.0
2017,Virginia,South,59540000.0,930000000.0
2017,Washington,West,49500000.0,545000000.0
2017,West Virginia,South,13901000.0,150250000.0
2017,Wisconsin,Midwest,53100000.0,397000000.0
2017,Wyoming,West,18200000.0,125400000.0
2018,Alabama,South,51200000.0,549000000.0
2018,Alaska,West,8590000.0,85000000.0
2018,Arizona,West,59800000.0,592000000.0
2018,Arkansas,South,36120000.0,342300000.0
2018,California,West,145100000.0,1738000000.0
2018,Colorado,West,49900000.0,459000000.0
2018,Connecticut,Northeast,14130000.0,192200000.0
2018,Delaware,South,2680000.0,21000000.0
2018,Florida,South,99700000.0,1265000000.0
2018,Georgia,South,59540000.0,924300000.0
2018,Hawaii,West,4800000.0,111050000.0
2018,Idaho,West,23400000.0,151500000.0
2018,Illinois,Midwest,67800000.0,643000000.0
2018,Indiana,Midwest,67600000.0,604000000.0
2018,Iowa,Midwest,52700000.0,558000000.0
2018,Kansas,Midwest,24010000.0,191600000.0
2018,Kentucky,South,58500000.0,515400000.0
2018,Louisiana,South,13200000.0,142000000.0
2018,Maine,Northeast,12040000.0,98000000.0
2018,Maryland,South,30350000.0,385000000.0
2018,Massachusetts,Northeast,23060000.0,279800000.0
2018,Michigan,Midwest,81600000.0,548000000.0
2018,Minnesota,Midwest,50410000.0,319000000.0
2018,Mississippi,South,13460000.0,162900000.0
2018,Missouri,Midwest,82100000.0,622900000.0
2018,Montana,West,13760000.0,113100000.0
2018,Nebraska,Midwest,17360000.0,176700000.0
2018,Nevada,West,32200000.0,238000000.0
2018,New Hampshire,Northeast,12490000.0,111500000.0
2018,New Jersey,Northeast,31600000.0,303000000.0
2018,New Mexico,West,13260000.0,135400000.0
2018,New York,Northeast,68200000.0,831000000.0
2018,North Carolina,South,65340000.0,1060900000.0
2018,North Dakota,Midwest,13226000.0,107310000.0
2018,Ohio,Midwest,97200000.0,1011000000.0
2018,Oklahoma,South,45650000.0,418200000.0
2018,Oregon,West,38600000.0,363000000.0
2018,Pennsylvania,Northeast,97330000.0,1252400000.0
2018,Rhode Island,Northeast,4800000.0,59400000.0
2018,South Carolina,South,37220000.0,423700000.0
2018,South Dakota,Midwest,17620000.0,98600000.0
2018,Tennessee,South,53110000.0,669900000.0
2018,Texas,South,268000000.0,3044000000.0
2018,Utah,West,42300000.0,328500000.0
2018,Vermont,Northeast,10460000.0,89700000.0
2018,Virginia,South,57910000.0,918000000.0
2018,Washington,West,52400000.0,610000000.0
2018,West Virginia,South,16130000.0,179500000.0
2018,Wisconsin,Midwest,53200000.0,403000000.0
2018,Wyoming,West,19200000.0,148600000.0
2019,Alabama,South,55600000.0,665000000.0
2019,Alaska,West,8140000.0,83900000.0
2019,Arizona,West,58900000.0,628000000.0
2019,Arkansas,South,36700000.0,351500000.0
2019,California,West,141900000.0,1873000000.0
2019,Colorado,West,49000000.0,475000000.0
2019,Connecticut,Northeast,15310000.0,189000000.0
2019,Delaware,South,2650000.0,23500000.0
2019,Florida,South,104100000.0,1478000000.0
2019,Georgia,South,64310000.0,1060300000.0
2019,Hawaii,West,5901000.0,128650000.0
2019,Idaho,West,25010000.0,187100000.0
2019,Illinois,Midwest,67700000.0,682000000.0
2019,Indiana,Midwest,68800000.0,650000000.0
2019,Iowa,Midwest,55300000.0,492000000.0
2019,Kansas,Midwest,24390000.0,189500000.0
2019,Kentucky,South,60350000.0,607500000.0
2019,Louisiana,South,12700000.0,173000000.0
2019,Maine,Northeast,13190000.0,111200000.0
2019,Maryland,South,32380000.0,416200000.0
2019,Massachusetts,Northeast,22220000.0,290000000.0
2019,Michigan,Midwest,80400000.0,553000000.0
2019,Minnesota,Midwest,54510000.0,307100000.0
2019,Mississippi,South,12790000.0,161000000.0
2019,Missouri,Midwest,82620000.0,598900000.0
2019,Montana,West,13900000.0,123100000.0
2019,Nebraska,Midwest,12900000.0,112000000.0
2019,Nevada,West,33400000.0,276000000.0
2019,New Hampshire,Northeast,12590000.0,129600000.0
2019,New Jersey,Northeast,32100000.0,313000000.0
2019,New Mexico,West,12540000.0,131100000.0
2019,New York,Northeast,68300000.0,845000000.0
2019,North Carolina,South,70240000.0,1198500000.0
2019,North Dakota,Midwest,12537000.0,95700000.0
2019,Ohio,Midwest,98400000.0,1037000000.0
2019,Oklahoma,South,49500000.0,406400000.0
2019,Oregon,West,37900000.0,383000000.0
2019,Pennsylvania,Northeast,106300000.0,1502000000.0
2019,Rhode Island,Northeast,4760000.0,67200000.0
2019,South Carolina,South,39160000.0,497700000.0
2019,South Dakota,Midwest,17740000.0,105200000.0
2019,Tennessee,South,58200000.0,887800000.0
2019,Texas,South,284700000.0,3579000000.0
2019,Utah,West,42900000.0,363000000.0
2019,Vermont,Northeast,10960000.0,98900000.0
2019,Virginia,South,60030000.0,1040000000.0
2019,Washington,West,51700000.0,579000000.0
2019,West Virginia,South,16984000.0,189718000.0
2019,Wisconsin,Midwest,53400000.0,366000000.0
2019,Wyoming,West,23000000.0,175000000.0
2020,Alabama,South,54200000.0,682000000.0
2020,Alaska,West,7470000.0,70200000.0
2020,Arizona,West,57800000.0,664000000.0
2020,Arkansas,South,38170000.0,368500000.0
2020,California,West,136800000.0,1844000000.0
2020,Colorado,West,50800000.0,508000000.0
2020,Connecticut,Northeast,14800000.0,192000000.0
2020,Delaware,South,2690000.0,25800000.0
2020,Florida,South,107200000.0,1552000000.0
2020,Georgia,South,65650000.0,1158200000.0
2020,Hawaii,West,5992000.0,143930000.0
2020,Idaho,West,27320000.0,202900000.0
2020,Illinois,Midwest,72700000.0,806000000.0
2020,Indiana,Midwest,69300000.0,683000000.0
2020,Iowa,Midwest,53200000.0,491000000.0
2020,Kansas,Midwest,28200000.0,225100000.0
2020,Kentucky,South,58380000.0,616900000.0
2020,Louisiana,South,12200000.0,174000000.0
2020,Maine,Northeast,12930000.0,113300000.0
2020,Maryland,South,30230000.0,401200000.0
2020,Massachusetts,Northeast,21140000.0,298000000.0
2020,Michigan,Midwest,75700000.0,560000000.0
2020,Minnesota,Midwest,57080000.0,326000000.0
2020,Mississippi,South,11000000.0,129200000.0
2020,Missouri,Midwest,90080000.0,662000000.0
2020,Montana,West,15590000.0,139400000.0
2020,Nebraska,Midwest,13600000.0,137000000.0
2020,Nevada,West,29900000.0,269000000.0
2020,New Hampshire,Northeast,12960000.0,134200000.0
2020,New Jersey,Northeast,30200000.0,302000000.0
2020,New Mexico,West,15530000.0,176600000.0
2020,New York,Northeast,65300000.0,791000000.0
2020,North Carolina,South,64070000.0,1138100000.0
2020,North Dakota,Midwest,12611000.0,96380000.0
2020,Ohio,Midwest,98300000.0,1033000000.0
2020,Oklahoma,South,48800000.0,422000000.0
2020,Oregon,West,36100000.0,378000000.0
2020,Pennsylvania,Northeast,98700000.0,1399000000.0
2020,Rhode Island,Northeast,6080000.0,91500000.0
2020,South Carolina,South,36570000.0,499100000.0
2020,South Dakota,Midwest,20500000.0,131900000.0
2020,Tennessee,South,59500000.0,925700000.0
2020,Texas,South,283700000.0,3558000000.0
2020,Utah,West,47700000.0,429000000.0
2020,Vermont,Northeast,10270000.0,101400000.0
2020,Virginia,South,60970000.0,1117000000.0
2020,Washington,West,49500000.0,588000000.0
2020,West Virginia,South,13700000.0,161885000.0
2020,Wisconsin,Midwest,52400000.0,373000000.0
2020,Wyoming,West,23060000.0,193300000.0
2021,Alabama,South,57400000.0,772000000.0
2021,Alaska,West,6387000.0,63300000.0
2021,Arizona,West,55600000.0,662000000.0
2021,Arkansas,South,41090000.0,411200000.0
2021,California,West,139300000.0,1995000000.0
2021,Colorado,West,51200000.0,559000000.0
2021,Connecticut,Northeast,14600000.0,188800000.0
2021,Delaware,South,2810000.0,18700000.0
2021,Florida,South,111500000.0,1613000000.0
2021,Georgia,South,67050000.0,1226400000.0
2021,Hawaii,West,6008000.0,143040000.0
2021,Idaho,West,28570000.0,216100000.0
2021,Illinois,Midwest,69100000.0,771000000.0
2021,Indiana,Midwest,71000000.0,756000000.0
2021,Iowa,Midwest,49500000.0,456000000.0
2021,Kansas,Midwest,29900000.0,242600000.0
2021,Kentucky,South,59540000.0,664600000.0
2021,Louisiana,South,14300000.0,212000000.0
2021,Maine,Northeast,13070000.0,120100000.0
2021,Maryland,South,31580000.0,447700000.0
2021,Massachusetts,Northeast,21770000.0,304000000.0
2021,Michigan,Midwest,78700000.0,622000000.0
2021,Minnesota,Midwest,61630000.0,381800000.0
2021,Mississippi,South,9270000.0,122500000.0
2021,Missouri,Midwest,93950000.0,713100000.0
2021,Montana,West,15490000.0,151300000.0
2021,Nebraska,Midwest,13300000.0,142000000.0
2021,Nevada,West,29860000.0,290000000.0
2021,New Hampshire,Northeast,12510000.0,146600000.0
2021,New Jersey,Northeast,31200000.0,401000000.0
2021,New Mexico,West,16670000.0,211000000.0
2021,New York,Northeast,69600000.0,881000000.0
2021,North Carolina,South,71380000.0,1318300000.0
2021,North Dakota,Midwest,11221000.0,62700000.0
2021,Ohio,Midwest,106000000.0,1233000000.0
2021,Oklahoma,South,52900000.0,466000000.0
2021,Oregon,West,37700000.0,428000000.0
2021,Pennsylvania,Northeast,103000000.0,1515000000.0
2021,Rhode Island,Northeast,5690000.0,85200000.0
2021,South Carolina,South,41100000.0,636400000.0
2021,South Dakota,Midwest,19000000.0,125000000.0
2021,Tennessee,South,64450000.0,1057000000.0
2021,Texas,South,283600000.0,3696000000.0
2021,Utah,West,50600000.0,487000000.0
2021,Vermont,Northeast,10390000.0,115600000.0
2021,Virginia,South,63310000.0,1172000000.0
2021,Washington,West,52200000.0,637000000.0
2021,West Virginia,South,14787000.0,171190000.0
2021,Wisconsin,Midwest,55100000.0,408000000.0
2021,Wyoming,West,20040000.0,183500000.0
2022,Alabama,South,58500000.0,854000000.0
2022,Alaska,West,6521000.0,70640000.0
2022,Arizona,West,58700000.0,785000000.0
2022,Arkansas,South,39210000.0,414900000.0
2022,California,West,140400000.0,2022000000.0
2022,Colorado,West,52300000.0,640000000.0
2022,Connecticut,Northeast,14830000.0,208700000.0
2022,Delaware,South,2440000.0,18800000.0
2022,Florida,South,117400000.0,1849000000.0
2022,Georgia,South,70690000.0,1451900000.0
2022,Hawaii,West,6064000.0,136400000.0
2022,Idaho,West,30270000.0,223600000.0
2022,Illinois,Midwest,69000000.0,828000000.0
2022,Indiana,Midwest,73400000.0,811000000.0
2022,Iowa,Midwest,47000000.0,472000000.0
2022,Kansas,Midwest,28900000.0,258100000.0
2022,Kentucky,South,62330000.0,756200000.0
2022,Louisiana,South,15200000.0,180000000.0
2022,Maine,Northeast,13720000.0,132300000.0
2022,Maryland,South,30510000.0,458000000.0
2022,Massachusetts,Northeast,22780000.0,343000000.0
2022,Michigan,Midwest,79300000.0,685000000.0
2022,Minnesota,Midwest,61350000.0,466000000.0
2022,Mississippi,South,8760000.0,135700000.0
2022,Missouri,Midwest,93610000.0,794100000.0
2022,Montana,West,16480000.0,183500000.0
2022,Nebraska,Midwest,12100000.0,137000000.0
2022,Nevada,West,32900000.0,333000000.0
2022,New Hampshire,Northeast,12720000.0,165200000.0
2022,New Jersey,Northeast,32300000.0,452000000.0
2022,New Mexico,West,15110000.0,204600000.0
2022,New York,Northeast,70800000.0,962000000.0
2022,North Carolina,South,72670000.0,1463000000.0
2022,North Dakota,Midwest,10711000.0,69160000.0
2022,Ohio,Midwest,107400000.0,1281000000.0
2022,Oklahoma,South,53500000.0,523000000.0
2022,Oregon,West,39900000.0,500000000.0
2022,Pennsylvania,Northeast,101370000.0,1630000000.0
2022,Rhode Island,Northeast,6170000.0,95200000.0
2022,South Carolina,South,44800000.0,738800000.0
2022,South Dakota,Midwest,19290000.0,144100000.0
2022,Tennessee,South,68680000.0,1218000000.0
2022,Texas,South,302000000.0,4190000000.0
2022,Utah,West,49600000.0,564000000.0
2022,Vermont,Northeast,10140000.0,120700000.0
2022,Virginia,South,59190000.0,1151000000.0
2022,Washington,West,53100000.0,703000000.0
2022,West Virginia,South,14653000.0,188330000.0
2022,Wisconsin,Midwest,56200000.0,505000000.0
2022,Wyoming,West,20960000.0,192100000.0
2023,Alabama,South,59100000.0,957000000.0
2023,Alaska,West,6029000.0,69350000.0
2023,Arizona,West,63200000.0,949000000.0
2023,Arkansas,South,40730000.0,453100000.0
2023,California,West,140800000.0,2238000000.0
2023,Colorado,West,51500000.0,681000000.0
2023,Connecticut,Northeast,15820000.0,239100000.0
2023,Delaware,South,2280000.0,20200000.0
2023,Florida,South,122300000.0,2152000000.0
2023,Georgia,South,75810000.0,1760000000.0
2023,Hawaii,West,6936000.0,169200000.0
2023,Idaho,West,30500000.0,235500000.0
2023,Illinois,Midwest,72600000.0,962000000.0
2023,Indiana,Midwest,73400000.0,924000000.0
2023,Iowa,Midwest,46300000.0,488000000.0
2023,Kansas,Midwest,28430000.0,276600000.0
2023,Kentucky,South,64320000.0,869300000.0
2023,Louisiana,South,16600000.0,218000000.0
2023,Maine,Northeast,13510000.0,141600000.0
2023,Maryland,South,29900000.0,495000000.0
2023,Massachusetts,Northeast,22180000.0,349000000.0
2023,Michigan,Midwest,76700000.0,709000000.0
2023,Minnesota,Midwest,61010000.0,480000000.0
2023,Mississippi,South,11000000.0,183200000.0
2023,Missouri,Midwest,94360000.0,852700000.0
2023,Montana,West,17470000.0,221800000.0
2023,Nebraska,Midwest,11700000.0,147000000.0
2023,Nevada,West,33800000.0,361000000.0
2023,New Hampshire,Northeast,13030000.0,192800000.0
2023,New Jersey,Northeast,33100000.0,522000000.0
2023,New Mexico,West,14980000.0,224900000.0
2023,New York,Northeast,71500000.0,1085000000.0
2023,North Carolina,South,77000000.0,1693800000.0
2023,North Dakota,Midwest,12310000.0,82800000.0
2023,Ohio,Midwest,102700000.0,1384000000.0
2023,Oklahoma,South,52800000.0,557000000.0
2023,Oregon,West,37800000.0,497000000.0
2023,Pennsylvania,Northeast,98400000.0,1759000000.0
2023,Rhode Island,Northeast,6160000.0,98600000.0
2023,South Carolina,South,46500000.0,853000000.0
2023,South Dakota,Midwest,19750000.0,166000000.0
2023,Tennessee,South,67480000.0,1374000000.0
2023,Texas,South,306000000.0,4740000000.0
2023,Utah,West,46800000.0,642000000.0
2023,Vermont,Northeast,9960000.0,128300000.0
2023,Virginia,South,60360000.0,1286000000.0
2023,Washington,West,49700000.0,686000000.0
2023,West Virginia,South,15382000.0,220200000.0
2023,Wisconsin,Midwest,56500000.0,516000000.0
2023,Wyoming,West,22510000.0,212100000.0
