Mine ID,Mine Name,Commodity,Mine Status,Status Date,Type of Mine
2602352,VANDERBILT,Construction Sand and Gravel,Abandoned,3/24/1999,Underground
2602354,LY-23,Construction Sand and Gravel,Abandoned,7/7/2000,Surface
2602355,HIDDEN CANYON,Construction Sand and Gravel,Abandoned,6/16/2014,Surface
2602356,Lone Mountain,Construction Sand and Gravel,Abandoned,4/17/2017,Surface
2602357,MESQUITE AND & GRAVEL,Construction Sand and Gravel,Abandoned,3/15/2002,Surface
2602358,BOWMA ROCK PIT-2,Construction Sand and Gravel,Abandoned,9/22/1999,Surface
2602359,BOWMANROCK PIT 3,Construction Sand and Gravel,Abandoned,9/22/1999,Surface
2602361,A. BORASKY EXCAVATING,Construction Sand and Gravel,Abandoned,5/11/2007,Surface
2602362,BULLDOG CRUSHER,Construction Sand and Gravel,Abandoned,6/1/2001,Surface
2602363,"ROCKY MOUNTAIN CRUSHING, L.L.C.",Construction Sand and Gravel,Abandoned,10/5/2000,Surface
2602366,Red Rock Mine,Construction Sand and Gravel,Abandoned,4/12/2011,Surface
2602371,BJ REES'S ENTERPRISE #1,"Sand, Common",Abandoned,8/16/2023,Surface
2602375,Blue Diamond Crusher ,Construction Sand and Gravel,Active,5/4/2000,Surface
2602376,Portable Plant #2,Construction Sand and Gravel,Abandoned,2/25/2014,Surface
2602377,GORNOWICH SAND & PROCESSING,Construction Sand and Gravel,Abandoned,3/13/2001,Surface
2602384,DAVIS PIT,Construction Sand and Gravel,Abandoned,7/2/2003,Surface
2602387,BUTTON POINT SAND & GRAVEL,Construction Sand and Gravel,Abandoned,9/5/2002,Surface
2602388, CRUSHER,Construction Sand and Gravel,Abandoned,3/3/2000,Surface
2602390,AMES PORTABLE UNIT #4,Construction Sand and Gravel,Abandoned,7/13/2000,Surface
2602392,Crusher #4,Construction Sand and Gravel,Abandoned,9/5/2008,Surface
2602394,Portable Wash Plant #1,Construction Sand and Gravel,Abandoned,2/20/2003,Facility
2602395,Palisade Pit,Construction Sand and Gravel,Abandoned,10/16/2024,Surface
2602396,MS CONCRETE ANTHEM TEMPORARY SCR,Construction Sand and Gravel,Abandoned,1/29/2003,Surface
2602398,Portable Plant #3-Moapa,Construction Sand and Gravel,Abandoned,3/31/2014,Surface
2602399,RACE TRACK PIT,Construction Sand and Gravel,Abandoned,1/12/2001,Surface
2602400,Towncenter/Flamingo #9,Construction Sand and Gravel,Abandoned,12/28/2005,Surface
2602402,"BOSS SAND AND ROCK, INC.",Construction Sand and Gravel,Abandoned,4/9/2003,Surface
2602403,Blossom,Construction Sand and Gravel,Abandoned,9/10/2003,Surface
2602404,Wade Sand,Construction Sand and Gravel,Intermittent,9/18/2020,Surface
2602405,CTC Crushing Portable,Construction Sand and Gravel,Abandoned,3/19/2008,Surface
2602407,WASH PLANT,Construction Sand and Gravel,Abandoned,5/1/2004,Facility
2602410,TURTLEWALK,Construction Sand and Gravel,Abandoned,3/26/2003,Surface
2602412,DAYTON MATERIALS ,Construction Sand and Gravel,Active,1/13/2013,Surface
2602413,Lone Mt. Upper #2,Construction Sand and Gravel,Abandoned,3/23/2009,Surface
2602414,STALL RANCH PIT,Construction Sand and Gravel,Intermittent,2/8/2000,Surface
2602416,ERTEC PORTABLE,Construction Sand and Gravel,Abandoned,2/19/2003,Surface
2602418,PASCO GRAVEL CO.,Construction Sand and Gravel,Abandoned,8/19/2002,Surface
2602419,MINE SITE 1,Construction Sand and Gravel,Abandoned,3/5/2001,Surface
2602421,Hi Line Quarry,Construction Sand and Gravel,Intermittent,1/1/2020,Surface
2602422,BJ REES'S ENTERPRISE #2,Construction Sand and Gravel,Abandoned,1/1/2025,Surface
2602423,Portable #4,Construction Sand and Gravel,Abandoned,2/28/2011,Surface
2602424,H W W T,Construction Sand and Gravel,Active,6/5/2025,Surface
2602425,GRANT CLAIMS,Construction Sand and Gravel,Abandoned,7/18/2001,Surface
2602426,Jessup ,Construction Sand and Gravel,Abandoned,10/1/2019,Surface
2602427,SPRING CREEK SAND & GRAVEL,Construction Sand and Gravel,Abandoned,9/9/2011,Surface
2602429,Trinity Sand & Gravel,Construction Sand and Gravel,Abandoned,1/9/2015,Surface
2602431,Plant #2,Construction Sand and Gravel,Abandoned,10/18/2005,Surface
2602433,DBE PIT,Construction Sand and Gravel,Abandoned,12/1/2000,Surface
2602434,3D Pit,Construction Sand and Gravel,Abandoned,9/18/2024,Surface
2602435,Bunkerville Nevada,Construction Sand and Gravel,Abandoned,3/21/2019,Surface
2602436,MUNGERS BACKHOE GRAVEL PIT,Construction Sand and Gravel,Abandoned,2/7/2002,Surface
2602437,PORTABLE PLANT #1,Construction Sand and Gravel,Abandoned,2/3/2017,Surface
2602438,DUNPHY WASH PLANT,Construction Sand and Gravel,Abandoned,8/5/2003,Surface
2602440,Topaz Mine,Construction Sand and Gravel,Active,10/1/2019,Surface
2602441,Western Beltway Sand & Gravel,Construction Sand and Gravel,Abandoned,2/4/2003,Surface
2602442,Sloan #5,Construction Sand and Gravel,Abandoned,12/13/2004,Surface
2602443,Portable Crusher #6,Construction Sand and Gravel,Abandoned,4/6/2004,Surface
2602444,"PAHRUMP VALLEY GRAVEL, PORTABLE#",Construction Sand and Gravel,Abandoned,9/17/2003,Surface
2602446,Forest Home Pit,Construction Sand and Gravel,Abandoned,12/16/2015,Surface
2602448,IMPACTOR #12,Construction Sand and Gravel,Abandoned,12/19/2002,Surface
2602449,JAW #1,Construction Sand and Gravel,Abandoned,12/19/2002,Surface
2602450,JAW #11,Construction Sand and Gravel,Abandoned,12/19/2002,Surface
2602451,IMPACTOR #2,Construction Sand and Gravel,Abandoned,12/19/2002,Surface
2602452,Golden Valley Pit,Construction Sand and Gravel,Intermittent,8/18/2023,Surface
2602453,IMPACT 4146,Construction Sand and Gravel,Abandoned,10/9/2001,Surface
2602455,PAHRUMP,Construction Sand and Gravel,Abandoned,8/6/2004,Surface
2602456,Desert Sand Portable,Construction Sand and Gravel,Abandoned,1/31/2005,Surface
2602457,A A & G  Portable #2,Construction Sand and Gravel,Abandoned,4/7/2008,Surface
2602459,JEAN SAND PIT,Construction Sand and Gravel,Abandoned,10/31/2001,Surface
2602460,SCREENING PLANT,Construction Sand and Gravel,Abandoned,8/6/2001,Surface
2602461,Screening 1,Construction Sand and Gravel,Abandoned,9/19/2003,Surface
2602462,Canica Impact Crusher S/N 105-150-96,Construction Sand and Gravel,Abandoned,1/5/2017,Surface
2602463,SCREEN #1,Construction Sand and Gravel,Abandoned,1/6/2003,Surface
2602464,PORTABLE #8,Construction Sand and Gravel,Abandoned,8/22/2001,Surface
2602467,CARSON QUARRY PROD,Construction Sand and Gravel,Active,10/1/2019,Surface
2602468,RYNDON COMMUNITY PIT,Construction Sand and Gravel,Abandoned,9/28/2001,Surface
2602472,Delaney Gravel Pits,Construction Sand and Gravel,Abandoned,9/15/2005,Surface
2602474,Yerington Pit,Construction Sand and Gravel,Active,3/16/2015,Surface
2602475,Portable Plant #4,Construction Sand and Gravel,Abandoned,10/1/2005,Surface
2602477,75-102 Eljay Portable Crusher,Construction Sand and Gravel,Abandoned,9/2/2005,Surface
2602478,Charleston #7,Construction Sand and Gravel,Abandoned,9/19/2005,Surface
2602483,Thunder Bird Jaw Crusher,Construction Sand and Gravel,Abandoned,9/10/2003,Surface
2602486,Durango Pit,Construction Sand and Gravel,Abandoned,8/1/2010,Surface
2602488,Crusher #5,Construction Sand and Gravel,Abandoned,6/25/2003,Surface
2602490,Portable #1,Construction Sand and Gravel,Abandoned,3/22/2004,Surface
2602491,Moundhouse Pit,Construction Sand and Gravel,Abandoned,5/15/2007,Surface
2602493,Hazemag Impact Crusher S/N HU1732,Construction Sand and Gravel,Abandoned,5/25/2010,Surface
2602496,AA&G Crushing Portable #3,Construction Sand and Gravel,Abandoned,1/3/2003,Surface
2602498,Portable #1,Construction Sand and Gravel,Abandoned,6/2/2017,Surface
2602500,Vega Portable Crusher #3,Construction Sand and Gravel,Abandoned,8/21/2003,Surface
2602501,Portable #1,Construction Sand and Gravel,Abandoned,7/6/2006,Surface
2602504,CANICA VSI CRUSHER #1371,Construction Sand and Gravel,Abandoned,9/30/2024,Surface
2602506,Portable Crusher #4,Construction Sand and Gravel,Abandoned,5/10/2006,Surface
2602507,Summerlin #8,Construction Sand and Gravel,Abandoned,12/9/2005,Surface
2602510,YRR ,Construction Sand and Gravel,Active,11/20/2023,Surface
2602511,Cedarapids MVP450 Cone Crusher s/n 47934,Construction Sand and Gravel,Abandoned,8/1/2007,Surface
2602513,AA&G Portable #3,Construction Sand and Gravel,Abandoned,4/17/2006,Surface
2602514,BLM Denton Pit,Construction Sand and Gravel,Abandoned,9/10/2009,Surface
2602515,Aztec Mine (Portable III),Construction Sand and Gravel,Abandoned,2/15/2003,Surface
2602516,Caselton Mine,Construction Sand and Gravel,Abandoned,11/14/2003,Surface
2602518,Trico Pit,Construction Sand and Gravel,Active,10/3/2016,Surface
2602519,Bently Reservoir Project,Construction Sand and Gravel,Abandoned,7/16/2003,Surface
2602520,Jean Plant,Construction Sand and Gravel,Active,10/1/2013,Surface
2602521,Regal Materials Wash Plant,"Sand, Common",Abandoned,9/21/2005,Surface
2602523,JCI 1400RA Cone Crusher sn 99C02F1400RA,Construction Sand and Gravel,Abandoned,8/16/2022,Surface
2602526,Extec/Pegison Portable,Construction Sand and Gravel,Abandoned,4/6/2005,Surface
2602528,Hill Top Pit,Construction Sand and Gravel,Abandoned,8/5/2009,Surface
2602529,Ames Carson City No. 1,"Sand, Common",Abandoned,11/22/2003,Surface
2602531,Simplot Alternative Sand Drying Site,Construction Sand and Gravel,Abandoned,3/29/2005,Surface
2602534,Fernley Airport Pit,Construction Sand and Gravel,Abandoned,4/20/2006,Surface
2602537,Ames Construction Carlin Wash Plant,Construction Sand and Gravel,Abandoned,11/18/2004,Surface
2602541,Crescent Peak Project,Construction Sand and Gravel,Abandoned,10/17/2006,Surface
2602548,Portable Plant #5 (Speedway Plant),Construction Sand and Gravel,Abandoned,7/15/2010,Surface
2602549,River Canyon,Construction Sand and Gravel,Abandoned,10/7/2008,Surface
2602551,"NEVADA SLAG, INC.",Construction Sand and Gravel,Abandoned,1/22/2014,Surface
2602555,Portable 1,Construction Sand and Gravel,Abandoned,9/16/2006,Surface
2602556,Red Rock Crusher,Construction Sand and Gravel,Abandoned,10/14/2006,Surface
2602560,Wheeler Pit,Construction Sand and Gravel,Abandoned,3/23/2009,Surface
2602564,Ely Jaw Crusher,Construction Sand and Gravel,Abandoned,6/12/2007,Surface
2602565,Ely Cone Crusher,Construction Sand and Gravel,Active,11/25/2024,Surface
2602567,Portable Plant ,"Sand, Common",Abandoned,11/26/2024,Surface
2602568,Custom Rock LLC,Construction Sand and Gravel,Abandoned,8/21/2009,Surface
2602569,JEAN PIT,Construction Sand and Gravel,Abandoned,10/19/2009,Surface
2602570,COUNTY FAIRE TEMP GRAVEL PIT,Construction Sand and Gravel,Abandoned,4/17/2006,Surface
2602571,"Ruby Mountain Rock & Ready-Mix,LLC",Construction Sand and Gravel,Intermittent,5/1/2016,Surface
2602574,1897 Portable,Construction Sand and Gravel,Abandoned,12/4/2007,Surface
2602579,Harker Portable,Construction Sand and Gravel,Abandoned,7/28/2006,Surface
2602581,Crusher # 3,Construction Sand and Gravel,Abandoned,12/20/2006,Surface
2602582,Heavy Duty LLC,Construction Sand and Gravel,Abandoned,9/30/2013,Surface
2602585,Shelton Nevada BLM Pit,Construction Sand and Gravel,Intermittent,7/19/2024,Surface
2602587,Cedarapids MVP450 Cone S/N49609,"Sand, Common",Intermittent,6/1/2024,Surface
2602588,Cedarapids CSC380 Screen/cone plant,"Sand, Common",Abandoned,8/21/2007,Surface
2602589,Cedarapids 3042 Jaw Crusher S/N 289-05-2,"Sand, Common",Intermittent,12/28/2016,Surface
2602590,El Dorado / 1893 Portable Crusher,Construction Sand and Gravel,Abandoned,9/3/2008,Surface
2602591,Rocks Road Pit,"Sand, Common",Intermittent,10/2/2023,Surface
2602595,USA Mobile Concrete Pit,Construction Sand and Gravel,Abandoned,11/29/2012,Surface
2602597,Rock Crusher #1,Construction Sand and Gravel,Abandoned,10/12/2006,Surface
2602598,Cone Crusher #1,Construction Sand and Gravel,Abandoned,1/1/2011,Surface
2602600,Jericho Quarry,Construction Sand and Gravel,Active,10/1/2020,Surface
2602606,Cedarapids MVP380 S/N 53157,"Sand, Common",Abandoned,8/1/2007,Surface
2602607,JCR Crusher @ RNMC,"Sand, Common",Abandoned,1/31/2023,Surface
2602608,Mesquite NV BLM Pit,Construction Sand and Gravel,Active,6/18/2015,Surface
2602609,Jericho Heights,Construction Sand and Gravel,Abandoned,2/2/2011,Surface
2602610,Cactus Pit,Construction Sand and Gravel,Abandoned,12/17/2008,Surface
2602611,RC02 Green Valley Crusher,Construction Sand and Gravel,Abandoned,5/11/2009,Surface
2602612,Manhattan West Condominium,Construction Sand and Gravel,Abandoned,12/22/2008,Surface
2602614,Cross Timbers Pit,Construction Sand and Gravel,Abandoned,8/10/2007,Surface
2602615,Sloan,Construction Sand and Gravel,Abandoned,8/6/2013,Surface
2602618,Cedarapids 3054 Jaw Crusher S/N54038,"Sand, Common",Intermittent,10/9/2019,Surface
2602619,Cedarapids MVP450 Cone Crusher S/N54075,"Sand, Common",Intermittent,4/5/2024,Surface
2602620,Cedarapids MVP450 Cone Crusher S/N54440,"Sand, Common",Intermittent,1/8/2019,Surface
2602621,Apex Quarry,Construction Sand and Gravel,Abandoned,3/10/2009,Surface
2602622,Hardin Pit,Construction Sand and Gravel,Abandoned,6/30/2008,Surface
2602623,PwrScrn Turbo Chieftan SN6619189 1400 Tk,"Sand, Common",Abandoned,9/16/2020,Surface
2602624,Viento Puntero Portable #550,Construction Sand and Gravel,Abandoned,10/1/2020,Surface
2602625,Beatty,Construction Sand and Gravel,Active,11/20/2011,Surface
2602626,Tomera Pit,"Sand, Common",Abandoned,10/2/2017,Surface
2602627,Precision Aggregate Products,Construction Sand and Gravel,Abandoned,3/20/2008,Surface
2602628,Crystal Ridge,Construction Sand and Gravel,Abandoned,3/2/2009,Surface
2602629,Terex 3 #1364,Construction Sand and Gravel,Abandoned,8/31/2018,Surface
2602631,Race Track,Construction Sand and Gravel,Abandoned,3/2/2009,Surface
2602633,Van Dyke Plant,Construction Sand and Gravel,Abandoned,11/12/2008,Surface
2602637,Simplicity Double Deck Screen,"Sand, Common",Abandoned,8/13/2008,Surface
2602638,Kolberg 1822PH Washplant S/N406286,"Sand, Common",Intermittent,7/15/2025,Surface
2602639,Wash Plant,"Sand, Common",Intermittent,11/26/2024,Surface
2602640,Terex Cobra Impact Crusher,"Sand, Common",Abandoned,11/10/2023,Surface
2602641,Chieftain Powerscreen,"Sand, Common",Abandoned,9/28/2021,Surface
2602643,Hwy 95 Pit,"Sand, Common",Intermittent,1/6/2024,Surface
2602644,FabTec Agg Plant ,"Sand, Common",Abandoned,7/11/2017,Surface
2602645,WENDOVER EQ S/N PID 0006LE74030024,Construction Sand and Gravel,Abandoned,8/18/2008,Surface
2602648,Harris Fence and Concrete Co Inc,Construction Sand and Gravel,Abandoned,10/3/2016,Surface
2602649,Portable Rock Plant #1,Construction Sand and Gravel,Abandoned,9/29/2009,Surface
2602650,Gold Canyon Portable #2,Construction Sand and Gravel,Abandoned,11/21/2011,Surface
2602651,Primm Quarry,Construction Sand and Gravel,Abandoned,10/1/2015,Surface
2602652,Gravel Pit,"Sand, Common",Abandoned,7/10/2013,Surface
2602654,Egan Crest & Severance Pit,Construction Sand and Gravel,Abandoned,6/4/2010,Surface
2602655,Production #2 Portable,"Sand, Common",Abandoned,10/22/2008,Surface
2602656,Production #1 Portable,"Sand, Common",Abandoned,10/22/2008,Surface
2602659,Golden Predator US Inc-Springer Mng Co ,Construction Sand and Gravel,Abandoned,7/9/2009,Surface
2602660,Silver Springs Plant,Construction Sand and Gravel,Abandoned,8/13/2009,Surface
2602662,Desert Aggregates Plant #1,Construction Sand and Gravel,Abandoned,10/20/2010,Surface
2602665,Goodsprings Mine,"Sand, Common",Abandoned,8/24/2010,Surface
2602667,PAP Portable #1,Construction Sand and Gravel,Abandoned,7/1/2021,Surface
2602668,Moapa Pit,Construction Sand and Gravel,Abandoned,8/15/2013,Surface
2602669,Portable Crusher # 1001,Construction Sand and Gravel,Abandoned,4/22/2014,Surface
2602670,Kodiak 400 #1391,Construction Sand and Gravel,Abandoned,8/31/2018,Surface
2602680,Rock Valley Community Pit,"Sand, Common",Abandoned,1/19/2016,Surface
2602681,Jean Washplant,Construction Sand and Gravel,Abandoned,8/9/2012,Surface
2602683,Rip Rap Operation,Construction Sand and Gravel,Abandoned,8/7/2012,Surface
2602685,Portable,Construction Sand and Gravel,Abandoned,3/1/2011,Surface
2602686,Morales Gravel Pit,Construction Sand and Gravel,Active,7/15/2024,Surface
2602694,White Beauty,Construction Sand and Gravel,Abandoned,2/25/2013,Surface
2602695,Coyote Springs Detention Basin,Construction Sand and Gravel,Abandoned,3/22/2011,Surface
2602700,High Desert Aggregates,Construction Sand and Gravel,Abandoned,7/31/2011,Surface
2602703,Wulfenstein Portable,Construction Sand and Gravel,Intermittent,6/5/2023,Surface
2602704,Terex Cedar Rapids MVP380,Construction Sand and Gravel,Intermittent,9/30/2024,Surface
2602705,Cox Rock Products,Construction Sand and Gravel,Intermittent,3/20/2025,Surface
2602709,Minoletti Pit,"Sand, Common",Abandoned,1/3/2025,Surface
2602719,Portable Cheifton/Pegson,Construction Sand and Gravel,Abandoned,3/13/2025,Surface
2602722,1830PH   SN. 412035,Construction Sand and Gravel,Intermittent,8/10/2023,Surface
2602723,VT Crusher,Construction Sand and Gravel,Abandoned,11/26/2012,Surface
2602725,NAD Impactor Crusher,"Sand, Common",Abandoned,3/4/2014,Surface
2602728,Ames Backfill Portable Crusher,"Sand, Common",Active,6/13/2019,Surface
2602736,South Fork Gravel,Construction Sand and Gravel,Abandoned,12/31/2014,Surface
2602737,JCR Metso Power Screen,Construction Sand and Gravel,Abandoned,4/25/2016,Surface
2602739,Degerstrom Screen Plant,Construction Sand and Gravel,Abandoned,8/8/2017,Surface
2602746,817 Crusher Plant,Construction Sand and Gravel,Intermittent,6/5/2025,Surface
2602760,FABTEC 54-INCH CONE WITH 6X20 SCREEN,Construction Sand and Gravel,Abandoned,9/28/2021,Surface
2602763,8X20 3-DECK SCREEN PLANT,Construction Sand and Gravel,Abandoned,9/18/2015,Surface
2602768,Haystack Pit,Construction Sand and Gravel,Abandoned,9/29/2024,Surface
2602769,Lower Valley Quarry,Construction Sand and Gravel,Abandoned,7/11/2016,Surface
2602774,Mesquite Wash Plant,Construction Sand and Gravel,Active,10/1/2019,Surface
2602777,Dayton Pit,Construction Sand and Gravel,Abandoned,10/3/2022,Surface
2602779,ZNZ,Construction Sand and Gravel,Abandoned,1/5/2017,Surface
2602780,Crusher 1,Construction Sand and Gravel,Abandoned,7/7/2016,Surface
2602786,Screen #1,Construction Sand and Gravel,Intermittent,1/1/2016,Surface
2602787,WCI Lone Mountain Pit,Construction Sand and Gravel,Active,9/30/2019,Surface
2602788,Nye County Plant ,Construction Sand and Gravel,Abandoned,6/1/2016,Surface
2602790,Portable #3,Construction Sand and Gravel,Abandoned,10/1/2020,Surface
2602791,June Bug Mine,Construction Sand and Gravel,Abandoned,6/1/2016,Surface
2602792,Kandace Mine,Construction Sand and Gravel,Abandoned,11/1/2019,Surface
